Reservoir_name,Basin,Subbasin,Agency_name,Lat,Long,Date,Year,Month,Full_reservoir_level,Live_capacity_FRL,Storage,Level
Upper Wardha Reservoir,Godavari Basin,Wardha,CWC,21.31909859,78.08561676,03-10-23,2023,10,342.5,0.564,0.56219,342.5
Upper Wardha Reservoir,Godavari Basin,Wardha,CWC,21.31909859,78.08561676,04-10-23,2023,10,342.5,0.564,0.56219,342.5
Upper Wardha Reservoir,Godavari Basin,Wardha,CWC,21.31909859,78.08561676,05-10-23,2023,10,342.5,0.564,0.56219,342.5
Urmodi,Krishna Basin,Krishna Upper,CWC,17.67007656,73.89101773,01-10-23,2023,10,696,0.273,NA,NA
Urmodi,Krishna Basin,Krishna Upper,CWC,17.67007656,73.89101773,02-10-23,2023,10,696,0.273,NA,NA
Urmodi,Krishna Basin,Krishna Upper,CWC,17.67007656,73.89101773,03-10-23,2023,10,696,0.273,NA,NA
Urmodi,Krishna Basin,Krishna Upper,CWC,17.67007656,73.89101773,04-10-23,2023,10,696,0.273,NA,NA
Urmodi,Krishna Basin,Krishna Upper,CWC,17.67007656,73.89101773,05-10-23,2023,10,696,0.273,NA,NA
Vagai Reservoir,East flowing rivers between Pennar and Kanyakumari Basin,Pamba and others,CWC,10.05277902,77.56976664,01-10-23,2023,10,279.2,0.172,0.0516,272.389
Vagai Reservoir,East flowing rivers between Pennar and Kanyakumari Basin,Pamba and others,CWC,10.05277902,77.56976664,02-10-23,2023,10,279.2,0.172,0.05171,272.401
Vagai Reservoir,East flowing rivers between Pennar and Kanyakumari Basin,Pamba and others,CWC,10.05277902,77.56976664,03-10-23,2023,10,279.2,0.172,0.05273,272.489
Vagai Reservoir,East flowing rivers between Pennar and Kanyakumari Basin,Pamba and others,CWC,10.05277902,77.56976664,04-10-23,2023,10,279.2,0.172,0.05474,272.66
Vagai Reservoir,East flowing rivers between Pennar and Kanyakumari Basin,Pamba and others,CWC,10.05277902,77.56976664,05-10-23,2023,10,279.2,0.172,0.05653,272.809
Vanivilasa Sagar,Krishna Basin,Tungabhadra Lower,CWC,13.84343578,76.43549483,01-10-23,2023,10,652.28,0.802,0.6269,649.95
Vanivilasa Sagar,Krishna Basin,Tungabhadra Lower,CWC,13.84343578,76.43549483,02-10-23,2023,10,652.28,0.802,0.6266,649.93
Vanivilasa Sagar,Krishna Basin,Tungabhadra Lower,CWC,13.84343578,76.43549483,03-10-23,2023,10,652.28,0.802,0.6263,649.93
Vanivilasa Sagar,Krishna Basin,Tungabhadra Lower,CWC,13.84343578,76.43549483,04-10-23,2023,10,652.28,0.802,0.626,649.93
Vanivilasa Sagar,Krishna Basin,Tungabhadra Lower,CWC,13.84343578,76.43549483,05-10-23,2023,10,652.28,0.802,0.6257,649.91
Watrak,Sabarmati Basin,Sabarmati Upper,CWC,23.32979836,73.45504616,01-10-23,2023,10,136.25,0.154,0.08035,133.87
Watrak,Sabarmati Basin,Sabarmati Upper,CWC,23.32979836,73.45504616,02-10-23,2023,10,136.25,0.154,0.08035,133.87
Watrak,Sabarmati Basin,Sabarmati Upper,CWC,23.32979836,73.45504616,03-10-23,2023,10,136.25,0.154,0.08071,133.89
Watrak,Sabarmati Basin,Sabarmati Upper,CWC,23.32979836,73.45504616,04-10-23,2023,10,136.25,0.154,0.0809,133.9
Watrak,Sabarmati Basin,Sabarmati Upper,CWC,23.32979836,73.45504616,05-10-23,2023,10,136.25,0.154,0.08108,133.91
Yeldari Reservoir,Godavari Basin,Godavari Middle,CWC,19.75202254,76.71374568,01-10-23,2023,10,461.77,0.809,0.50433,458.53
Yeldari Reservoir,Godavari Basin,Godavari Middle,CWC,19.75202254,76.71374568,02-10-23,2023,10,461.77,0.809,0.50433,458.53
Yeldari Reservoir,Godavari Basin,Godavari Middle,CWC,19.75202254,76.71374568,03-10-23,2023,10,461.77,0.809,0.50433,458.53
Yeldari Reservoir,Godavari Basin,Godavari Middle,CWC,19.75202254,76.71374568,04-10-23,2023,10,461.77,0.809,0.50433,458.53
Yeldari Reservoir,Godavari Basin,Godavari Middle,CWC,19.75202254,76.71374568,05-10-23,2023,10,461.77,0.809,0.50433,458.53
Yeleru,East flowing rivers between Mahanadi and Pennar Basin,Nagvati and other,CWC,17.30370292,82.0514406,01-10-23,2023,10,86.56,0.508,NA,NA
Yeleru,East flowing rivers between Mahanadi and Pennar Basin,Nagvati and other,CWC,17.30370292,82.0514406,02-10-23,2023,10,86.56,0.508,NA,NA
Yeleru,East flowing rivers between Mahanadi and Pennar Basin,Nagvati and other,CWC,17.30370292,82.0514406,03-10-23,2023,10,86.56,0.508,NA,NA
Yeleru,East flowing rivers between Mahanadi and Pennar Basin,Nagvati and other,CWC,17.30370292,82.0514406,04-10-23,2023,10,86.56,0.508,NA,NA
Yeleru,East flowing rivers between Mahanadi and Pennar Basin,Nagvati and other,CWC,17.30370292,82.0514406,05-10-23,2023,10,86.56,0.508,NA,NA
